DOCUMENTOFISCAL|DOCUMENTODEPAGAMENTO|VALOR_JUROS_NF
425340|153897|0,00
425341|153977|0,00
425342|153977|0,00
425343|153977|0,00
425344|153942|0,00
425345|153946|0,00
425346|153977|0,00
425347|153977|0,00
425349|153977|0,00
425350|153977|0,00
425351|153977|0,00
425352|153977|0,00
425353|153977|0,00
425354|154825|0,96
425355|153833|0,00
425356|153977|0,00
425357|153833|0,00
425358|153977|0,00
425359|153977|0,00
425360|153897|0,00
425361|153833|0,00
425362|153977|0,00
425363|153977|0,00
425364|153977|0,00
425365|153833|0,00
425366|153977|0,00
425367|153977|0,00
425368|153977|0,00
425369|153587|0,00
425370|153977|0,00
425371|153977|0,00
425372|153977|0,00
425373|153942|0,00
425374|153587|0,00
425375|153647|0,00
425376|153977|0,00
425377|153977|0,00
425378|153624|0,00
425379|153748|0,00
425380|153897|0,00
425381|153977|0,00
425382|153977|0,00
425383|153647|0,00
425384|153833|0,00
425385|153977|0,00
425386|154067|13,58
425387|153977|0,00
425388|153833|0,00
425389|153977|0,00
425390|153724|0,00
425391|153897|0,00
425392|153977|0,00
425393|153977|0,00
425394|153942|0,00
425395|153794|0,00
425397|153696|0,00
425398|153833|0,00
425399|153897|0,00
425400|153942|0,00
425401|153833|0,00
425402|154245|1,62
425403|153833|0,00
425404|153942|0,00
425405|153977|0,00
425406|154016|0,74
425407|153977|0,00
425408|153977|0,00
425409|155147|5,26
425410|153977|0,00
425411|153977|0,00
425412|153977|0,00
425413|153897|0,00
425414|153724|0,00
425415|153897|0,00
425416|153977|0,00
425417|154016|2,22
425418|153977|0,00
425419|153696|0,00
425420|153942|0,00
425421|153977|0,00
425422|153977|0,00
425423|153977|0,00
425425|153977|0,00
425426|153833|0,00
425427|154424|0,83
425429|153833|0,00
425430|153977|0,00
425431|153977|0,00
425433|153897|0,00
425434|153942|0,00
425435|153897|0,00
425436|153977|0,00
425437|153897|0,00
425438|153977|0,00
425439|153942|0,00
425441|153624|0,00
425442|153624|0,00
425443|153977|0,00
425444|153942|0,00
425445|153624|0,00
425447|153897|0,00
425448|153977|0,00
425450|153977|0,00
425451|153942|0,00
425452|153977|0,00
425453|153977|0,00
425454|153897|0,00
425455|153748|0,00
425456|154067|0,75
425457|154916|1,98
425458|153977|0,00
425460|153897|0,00
425461|153977|0,00
425463|153977|0,00
425465|153977|0,00
425466|153977|0,00
425467|153977|0,00
425468|153897|0,00
425470|153942|0,00
425471|153794|0,00
425472|153942|0,00
425473|153977|0,00
425477|153942|0,00
425478|153794|0,00
425479|153897|0,00
425480|154067|11,32
425481|153977|0,00
425482|153942|0,00
425483|153977|0,00
425484|153977|0,00
425485|153587|0,00
425486|154016|1,48
425487|153977|0,00
425488|153977|0,00
425489|153748|0,00
425490|153977|0,00
425491|153977|0,00
425492|153977|0,00
425493|153696|0,00
425494|154016|1,48
425495|153833|0,00
425496|153942|0,00
425497|153833|0,00
425498|153942|0,00
425499|153794|0,00
425500|153977|0,00
425501|153587|0,00
425502|153977|0,00
425504|153977|0,00
425505|153977|0,00
425506|153696|0,00
425508|153977|0,00
425509|153977|0,00
425510|153977|0,00
425511|153977|0,00
425512|153977|0,00
425513|153942|0,00
425515|153942|0,00
425516|153794|0,00
425517|153977|0,00
425518|153977|0,00
425519|153942|0,00
425520|153587|0,00
425521|153977|0,00
425522|153977|0,00
425523|153942|0,00
425524|153977|0,00
425526|153977|0,00
425529|153977|0,00
425531|153897|0,00
425532|153833|0,00
425533|153942|0,00
425535|153977|0,00
425536|153942|0,00
425537|153748|0,00
425538|153748|0,00
425539|154825|0,96
425540|155040|4,09
425541|153977|0,00
425542|153833|0,00
425544|153794|0,00
425545|153977|0,00
425547|153977|0,00
425548|153977|0,00
425550|153977|0,00
425551|153977|0,00
425553|153977|0,00
425554|153977|0,00
425555|153977|0,00
425556|153624|0,00
425558|153942|0,00
425559|153977|0,00
425560|154102|2,28
425561|154016|2,97
425562|154243|0,00
425565|153977|0,00
425566|153977|0,00
425567|153942|0,00
425568|153587|0,00
425571|154489|10,23
425572|153942|0,00
425573|153977|0,00
425578|153696|0,00
425579|153724|0,00
425580|153696|0,00
425581|153942|0,00
425582|153942|0,00
425583|153977|0,00
425584|153977|0,00
425585|153833|0,00
425586|154489|3,41
425588|153897|0,00
425589|153977|0,00
425590|153977|0,00
425593|153977|0,00
425594|153977|0,00
425596|154245|0,81
425597|153977|0,00
425598|153624|0,00
425599|153977|0,00
425601|153977|0,00
425604|153977|0,00
425607|153977|0,00
425609|153833|0,00
425610|153977|0,00
425613|153942|0,00
425614|153977|0,00
425616|153897|0,00
425618|153942|0,00
425786|153977|0,00
425815|154916|0,00
425816|154701|0,00
425817|154916|0,00
425818|154750|0,00
425819|154884|0,00
425821|154845|0,00
425822|154916|0,00
425823|154916|0,00
425824|154884|0,00
425825|154845|0,00
425826|154916|0,00
425827|154916|0,00
425828|154916|0,00
425829|154884|0,00
425830|154625|0,00
425831|154592|0,00
425832|154825|0,00
425833|154592|0,00
425834|154916|0,00
425835|154916|0,00
425836|154916|0,00
425838|154916|0,00
425839|154884|0,00
425840|154805|0,00
425841|154916|0,00
425842|154489|0,00
425843|154845|0,00
425844|154916|0,00
425845|154916|0,00
425846|154546|0,00
425847|154825|0,00
425848|154916|0,00
425849|154916|0,00
425850|154916|0,00
425851|154845|0,00
425852|154916|0,00
425853|154546|0,00
425854|154916|0,00
425855|154916|0,00
425856|154916|0,00
425857|154916|0,00
425858|154884|0,00
425860|154916|0,00
425862|154916|0,00
425863|154625|0,00
425864|154805|0,00
425865|154884|0,00
425866|154825|0,00
425867|154592|0,00
425868|154916|0,00
425869|154916|0,00
425870|154750|0,00
425871|154916|0,00
425872|154845|0,00
425873|154916|0,00
425874|154916|0,00
425876|154916|0,00
425878|154884|0,00
425879|154805|0,00
425880|154916|0,00
425881|154916|0,00
425882|154884|0,00
425883|154916|0,00
425884|154916|0,00
425885|154916|0,00
425886|154916|0,00
425887|155208|0,76
425888|154884|0,00
425889|154916|0,00
425890|154916|0,00
425891|154916|0,00
425892|154916|0,00
425893|154916|0,00
425894|154625|0,00
425895|154916|0,00
425896|154916|0,00
425897|154916|0,00
425898|154916|0,00
425899|154916|0,00
425900|154916|0,00
425901|154805|0,00
425902|154825|0,00
425903|154887|0,00
425904|154916|0,00
425905|154825|0,00
425906|154916|0,00
425907|154592|0,00
425908|154625|0,00
425909|154916|0,00
425910|154916|0,00
425911|154884|0,00
425912|154701|0,00
425913|155147|66,74
425914|154701|0,00
425915|154916|0,00
425917|154916|0,00
425918|154916|0,00
425919|154916|0,00
425920|154750|0,00
425921|154825|0,00
425922|154845|0,00
425923|154916|0,00
425924|154916|0,00
425925|154916|0,00
425926|154845|0,00
425928|154916|0,00
425929|154916|0,00
425930|154916|0,00
425931|154887|0,00
425932|154845|0,00
425933|154884|0,00
425934|154916|0,00
425935|154916|0,00
425936|154916|0,00
425937|154916|0,00
425938|154916|0,00
425939|154884|0,00
425940|154805|0,00
425941|154805|0,00
425942|154916|0,00
425943|154916|0,00
425944|154916|0,00
425945|154916|0,00
425946|154916|0,00
425947|154916|0,00
425949|154916|0,00
425950|154884|0,00
425951|154916|0,00
425952|154845|0,00
425953|154805|0,00
425955|154916|0,00
425956|154916|0,00
425957|154845|0,00
425958|154916|0,00
425959|154916|0,00
425960|154916|0,00
425961|154916|0,00
425963|154916|0,00
425964|154916|0,00
425965|154916|0,00
425966|154916|0,00
425967|154916|0,00
425968|154845|0,00
425969|154592|0,00
425971|154884|0,00
425972|154884|0,00
425973|154845|0,00
425974|154625|0,00
425975|154916|0,00
425976|155040|2,18
425977|154625|0,00
425978|154916|0,00
425979|154625|0,00
425980|154825|0,00
425981|154916|0,00
425982|154916|0,00
425983|154845|0,00
425984|154845|0,00
425985|154916|0,00
425987|155208|1,53
425988|154845|0,00
425989|154701|0,00
425990|154845|0,00
425991|154916|0,00
425992|154916|0,00
425993|154916|0,00
425994|154916|0,00
425996|154916|0,00
425997|154884|0,00
425999|154825|0,00
426000|154916|0,00
426002|154805|0,00
426004|154916|0,00
426005|154916|0,00
426006|154546|0,00
426007|154916|0,00
426008|154916|0,00
426009|154916|0,00
426010|154916|0,00
426011|154916|0,00
426012|154916|0,00
426013|155040|10,39
426014|154916|0,00
426015|154845|0,00
426016|154916|0,00
426017|154916|0,00
426018|154825|0,00
426019|154884|0,00
426020|154825|0,00
426021|154916|0,00
426022|154916|0,00
426023|154845|0,00
426024|154916|0,00
426025|154916|0,00
426027|154916|0,00
426028|154884|0,00
426030|154489|0,00
426031|154916|0,00
426033|154916|0,00
426034|154916|0,00
426035|154825|0,00
426036|154916|0,00
426037|154916|0,00
426038|155040|158,35
426039|154916|0,00
426040|154916|0,00
426041|154916|0,00
426042|154805|0,00
426043|154546|0,00
426044|154825|0,00
426045|154592|0,00
426046|154805|0,00
426047|154916|0,00
426048|154916|0,00
426049|154916|0,00
426050|154884|0,00
426051|154916|0,00
426052|154916|0,00
426053|154916|0,00
426054|154916|0,00
426055|154916|0,00
426056|154845|0,00
426057|154916|0,00
426058|154916|0,00
426059|154884|0,00
426060|154825|0,00
426061|154845|0,00
426062|154916|0,00
426064|154546|0,00
426065|154916|0,00
426066|154805|0,00
426067|154701|0,00
426068|154805|0,00
426069|154805|0,00
426070|154916|0,00
426071|154546|0,00
426072|154546|0,00
426073|154546|0,00
426074|154546|0,00
426075|154884|0,00
426076|154592|0,00
426077|154825|0,00
426078|154701|0,00
426079|154916|0,00
426080|154884|0,00
426081|155109|14,76
426082|154916|0,00
426083|154916|0,00
426084|154916|0,00
426085|154592|0,00
426086|154701|0,00
426087|154916|0,00
426088|154916|0,00
426089|154845|0,00
426090|154916|0,00
426093|154805|0,00
426094|154884|0,00
426095|154916|0,00
426096|154916|0,00
426097|154916|0,00
426099|154916|0,00
426100|154916|0,00
426101|154805|0,00
426102|154884|0,00
426103|154916|0,00
426104|154805|0,00
426105|154916|0,00
426106|154884|0,00
426107|154916|0,00
426108|154884|0,00
426109|154916|0,00
426110|154916|0,00
426111|154845|0,00
426112|154916|0,00
426113|154845|0,00
426117|154916|0,00
426118|154916|0,00
426119|154805|0,00
426120|154916|0,00
426121|154825|0,00
426122|154916|0,00
426123|154845|0,00
426125|154916|0,00
426126|154805|0,00
426127|154805|0,00
426128|154916|0,00
426129|154916|0,00
426130|154884|0,00
426131|154884|0,00
426132|154845|0,00
426133|154916|0,00
426134|154916|0,00
426135|154845|0,00
426136|154916|0,00
426137|154916|0,00
426138|154884|0,00
426139|154546|0,00
426140|154546|0,00
426141|154750|0,00
426142|154750|0,00
426144|154916|0,00
426145|154916|0,00
426146|154916|0,00
426147|154916|0,00
426148|154916|0,00
426149|154916|0,00
426150|154916|0,00
426151|154825|0,00
426152|154489|0,00
426153|154592|0,00
426154|155147|118,03
426155|154916|0,00
426156|154916|0,00
426157|154805|0,00
426158|154916|0,00
426159|154916|0,00
426160|154916|0,00
426161|154916|0,00
426162|154845|0,00
426163|154884|0,00
426164|155040|1,48
426165|154805|0,00
426166|154916|0,00
426167|154825|0,00
426168|154825|0,00
426169|154884|0,00
426170|154916|0,00
426171|154845|0,00
426172|154750|0,00
426173|154845|0,00
426174|154916|0,00
426175|155040|104,33
426176|154916|0,00
426177|154916|0,00
426178|154625|0,00
426179|154916|0,00
426180|154825|0,00
426181|154916|0,00
426182|154701|0,00
426183|154845|0,00
426184|154916|0,00
426185|154884|0,00
426186|154916|0,00
426188|154805|0,00
426189|154845|0,00
426190|154805|0,00
426192|154916|0,00
426193|154884|0,00
426194|154845|0,00
426195|154916|0,00
426196|154845|0,00
426197|154916|0,00
426198|154750|0,00
426199|154916|0,00
426200|154916|0,00
426201|154916|0,00
426202|154592|0,00
426203|154625|0,00
426204|154916|0,00
426205|154916|0,00
426206|154884|0,00
426207|154592|0,00
426208|154884|0,00
426209|154916|0,00
426210|154825|0,00
426211|154884|0,00
426212|154916|0,00
426213|154884|0,00
426214|154916|0,00
426215|154916|0,00
426216|154916|0,00
426217|154916|0,00
426218|154825|0,00
426219|154916|0,00
426220|154805|0,00
426221|154884|0,00
426222|154916|0,00
426223|154916|0,00
426224|154916|0,00
426225|154916|0,00
426226|154916|0,00
426227|154805|0,00
426228|154805|0,00
426230|154916|0,00
426231|154701|0,00
426232|154916|0,00
426233|154916|0,00
426234|154916|0,00
426235|154916|0,00
426236|154916|0,00
426237|154884|0,00
426238|154916|0,00
426239|154884|0,00
426240|154916|0,00
426241|154916|0,00
426242|154916|0,00
426243|154592|0,00
426244|154916|0,00
426245|154916|0,00
426246|154916|0,00
426247|154825|0,00
426250|154916|0,00
426251|154916|0,00
426252|154916|0,00
426253|154916|0,00
426254|154916|0,00
426255|154825|0,00
426257|154916|0,00
426258|154916|0,00
426259|154884|0,00
426260|154916|0,00
426262|154701|0,00
426263|154916|0,00
426264|154916|0,00
426265|154916|0,00
426266|154916|0,00
426267|154916|0,00
426268|154916|0,00
426269|154916|0,00
426271|154916|0,00
426272|154916|0,00
426273|154592|0,00
426274|154916|0,00
426275|154916|0,00
426276|154916|0,00
426277|154884|0,00
426278|154916|0,00
426279|154916|0,00
426280|154916|0,00
426281|154884|0,00
426282|154916|0,00
426283|154625|0,00
426284|154845|0,00
426285|154916|0,00
426286|154625|0,00
426287|154916|0,00
426288|154916|0,00
426289|154916|0,00
426290|154489|0,00
426291|154916|0,00
426292|154750|0,00
426293|154916|0,00
426294|154916|0,00
426295|154884|0,00
426296|154825|0,00
426297|154916|0,00
426298|154916|0,00
426299|154916|0,00
426300|154884|0,00
426303|154805|0,00
426304|154916|0,00
426307|154916|0,00
426309|154916|0,00
426310|154916|0,00
426311|154805|0,00
426312|154845|0,00
426313|154916|0,00
426314|154916|0,00
426316|154884|0,00
426317|154916|0,00
426318|154489|0,00
426319|154916|0,00
426320|154592|0,00
426321|154916|0,00
426322|154805|0,00
426323|154884|0,00
426324|154825|0,00
426325|154916|0,00
426326|154916|0,00
426327|154845|0,00
426329|154845|0,00
426330|154916|0,00
426331|154916|0,00
426332|154489|0,00
426333|154916|0,00
426334|154884|0,00
426335|154916|0,00
426336|154916|0,00
426337|154805|0,00
426338|154916|0,00
426339|154884|0,00
426341|154887|0,00
426342|154916|0,00
426343|154845|0,00
426344|154916|0,00
426345|154592|0,00
426347|154750|0,00
426348|154625|0,00
426350|154750|0,00
426351|154884|0,00
426352|154916|0,00
426353|154884|0,00
426354|154916|0,00
426355|154916|0,00
426356|154916|0,00
426357|154916|0,00
426358|154916|0,00
426359|154916|0,00
426360|154805|0,00
426361|154884|0,00
426362|154845|0,00
426363|154884|0,00
426364|154805|0,00
426365|154916|0,00
426366|154916|0,00
426367|154884|0,00
426369|154916|0,00
426370|154916|0,00
426371|154916|0,00
426372|154916|0,00
426373|154916|0,00
426374|154845|0,00
426375|154884|0,00
426376|154916|0,00
426378|154916|0,00
426379|154805|0,00
426382|154916|0,00
426383|154916|0,00
426384|154750|0,00
426385|154916|0,00
426386|154825|0,00
426387|154916|0,00
426389|154750|0,00
426390|154916|0,00
426391|154916|0,00
426392|154916|0,00
426393|154916|0,00
426395|154592|0,00
426396|154916|0,00
426397|154489|0,00
426398|154916|0,00
426400|154884|0,00
426401|154750|0,00
426402|154916|0,00
426403|154845|0,00
426404|154805|0,00
426406|154884|0,00
426407|154825|0,00
426408|154916|0,00
426409|154884|0,00
426410|154845|0,00
426411|154805|0,00
426412|154916|0,00
426413|154916|0,00
426414|154592|0,00
426415|154750|0,00
426416|154884|0,00
426417|154916|0,00
426418|154887|0,00
426419|154845|0,00
426420|155147|1,54
426421|154884|0,00
426422|154916|0,00
426423|154845|0,00
426424|154884|0,00
426425|154916|0,00
426426|154916|0,00
426427|154805|0,00
426428|154750|0,00
426429|154750|0,00
426430|154701|0,00
426431|154916|0,00
426433|154916|0,00
426434|154916|0,00
426435|154916|0,00
426436|154916|0,00
426437|154916|0,00
426438|154887|0,00
426439|154916|0,00
426440|154825|0,00
426441|154916|0,00
426442|154916|0,00
426443|154916|0,00
426444|154916|0,00
426445|154916|0,00
426446|154825|0,00
426447|154916|0,00
426448|154805|0,00
426449|154916|0,00
426450|154845|0,00
426451|154825|0,00
426453|154916|0,00
426454|154916|0,00
426455|154884|0,00
426456|154916|0,00
426457|154592|0,00
426459|154701|0,00
426460|154916|0,00
426461|154489|0,00
426462|154625|0,00
426463|154546|0,00
426464|154884|0,00
426465|154916|0,00
426466|154884|0,00
426467|154701|0,00
426468|154805|0,00
426469|154916|0,00
426470|154916|0,00
426471|154916|0,00
426473|154916|0,00
426474|154805|0,00
426475|154916|0,00
426476|154825|0,00
426477|154916|0,00
426478|154916|0,00
426479|154805|0,00
426480|154916|0,00
426482|154916|0,00
426483|154825|0,00
426484|154805|0,00
426485|154916|0,00
426486|154884|0,00
426487|154825|0,00
426489|154916|0,00
426491|155040|2,22
426492|154884|0,00
426493|154546|0,00
426494|154884|0,00
426496|154916|0,00
426497|154916|0,00
426498|154916|0,00
426499|155147|7,72
426501|154916|0,00
426502|154884|0,00
426504|154750|0,00
426505|154916|0,00
426506|154916|0,00
426507|154916|0,00
426508|154825|0,00
426509|154592|0,00
426510|154916|0,00
426511|154916|0,00
426512|154916|0,00
426514|154916|0,00
426515|154845|0,00
426516|154489|0,00
426517|154916|0,00
426518|154916|0,00
426520|154825|0,00
426521|154625|0,00
426522|154916|0,00
426523|154916|0,00
426524|154916|0,00
426526|154750|0,00
426527|154884|0,00
426528|154825|0,00
426529|154805|0,00
426530|154845|0,00
426532|154916|0,00
426533|154916|0,00
426534|154825|0,00
426535|154916|0,00
426536|154845|0,00
426537|154916|0,00
426539|154916|0,00
426540|154884|0,00
426541|154916|0,00
426542|154916|0,00
426543|154845|0,00
426544|154916|0,00
426545|154916|0,00
426546|154916|0,00
426549|154884|0,00
426550|154884|0,00
426551|154916|0,00
426552|154916|0,00
426554|154805|0,00
426555|154884|0,00
426556|154916|0,00
426557|154592|0,00
426558|154546|0,00
426559|154845|0,00
426561|154916|0,00
426562|154916|0,00
426563|154916|0,00
426564|154916|0,00
426565|154916|0,00
426566|154916|0,00
426567|154916|0,00
426569|154916|0,00
426570|154916|0,00
426571|154916|0,00
426572|154805|0,00
426573|154916|0,00
426574|154916|0,00
426575|154916|0,00
426576|154701|0,00
426577|154916|0,00
426578|154805|0,00
426579|154805|0,00
426581|154884|0,00
426582|154805|0,00
426583|154916|0,00
426584|154916|0,00
426585|154916|0,00
426586|155040|2,22
426587|154916|0,00
426588|154916|0,00
426589|154625|0,00
426590|154916|0,00
426591|154916|0,00
426593|154916|0,00
426594|154916|0,00
426595|154916|0,00
426596|154916|0,00
426597|154825|0,00
426599|154916|0,00
426600|154916|0,00
426601|154805|0,00
426602|154916|0,00
426604|154916|0,00
426605|154916|0,00
426606|154916|0,00
426609|154916|0,00
426610|154845|0,00
426611|154805|0,00
426612|154916|0,00
426614|155147|61,33
426615|154825|0,00
426617|154546|0,00
426619|155040|1,48
426621|154805|0,00
426622|154916|0,00
426623|154916|0,00
426624|154884|0,00
426625|154916|0,00
426627|154916|0,00
426628|154845|0,00
426630|154884|0,00
426631|154916|0,00
426632|154546|0,00
426633|154845|0,00
426635|154916|0,00
426636|154916|0,00
426637|154916|0,00
426638|154916|0,00
426640|154916|0,00
426641|154845|0,00
426642|155463|0,00
426643|154916|0,00
426644|154916|0,00
426649|154489|0,00
